,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
45,,89697,[],CHEMBL658343,Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus,B,BAO_0000190,BAO_0000019,assay format,Cc1ccccc1COC[C@H](NC(=O)[C@H](CC(C)(C)C)NC(=O)N2CCOCC2)C#N,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '18.4', 'le': '0.35', 'lle': '5.55', 'sei': '7.64'}",CHEMBL152940,,CHEMBL152940,7.92,False,http://www.openphacts.org/units/Nanomolar,296595,=,1,True,=,,IC50,nM,,12,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,12
46,,89698,[],CHEMBL658345,Equilibrium dissociation constant determined using fluorescence based competitive binding assay towards Cathepsin S,B,BAO_0000034,BAO_0000357,single protein format,Cc1ccccc1COC[C@H](NC(=O)[C@H](CC(C)(C)C)NC(=O)N2CCOCC2)C#N,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '22.12', 'le': '0.42', 'lle': '7.15', 'sei': '9.18'}",CHEMBL152940,,CHEMBL152940,9.52,False,http://www.openphacts.org/units/Nanomolar,296595,=,1,True,=,,Kd,nM,,0.3,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,Kd,nM,UO_0000065,,0.3
47,,90714,[],CHEMBL658343,Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus,B,BAO_0000190,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](COCc2ccccc2Cl)C#N,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '18.41', 'le': '0.37', 'lle': '5.73', 'sei': '7.76'}",CHEMBL149523,,CHEMBL149523,8.05,False,http://www.openphacts.org/units/Nanomolar,296604,=,1,True,=,,IC50,nM,,9,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,9
48,,90715,[],CHEMBL658345,Equilibrium dissociation constant determined using fluorescence based competitive binding assay towards Cathepsin S,B,BAO_0000034,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](COCc2ccccc2Cl)C#N,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '21.79', 'le': '0.43', 'lle': '7.2', 'sei': '9.18'}",CHEMBL149523,,CHEMBL149523,9.52,False,http://www.openphacts.org/units/Nanomolar,296604,=,1,True,=,,Kd,nM,,0.3,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,Kd,nM,UO_0000065,,0.3
49,,90717,[],CHEMBL658343,Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus,B,BAO_0000190,BAO_0000019,assay format,O=C(N[C@@H](CCc1ccccc1)C#N)[C@H](Cc2ccccc2)NC(=O)N3CCOCC3,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '16.08', 'le': '0.3', 'lle': '4.48', 'sei': '7.16'}",CHEMBL356669,,CHEMBL356669,6.76,False,http://www.openphacts.org/units/Nanomolar,296609,=,1,True,=,,IC50,nM,,173,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,173
50,,90718,[],CHEMBL658345,Equilibrium dissociation constant determined using fluorescence based competitive binding assay towards Cathepsin S,B,BAO_0000034,BAO_0000357,single protein format,O=C(N[C@@H](CCc1ccccc1)C#N)[C@H](Cc2ccccc2)NC(=O)N3CCOCC3,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '17.17', 'le': '0.32', 'lle': '4.94', 'sei': '7.65'}",CHEMBL356669,,CHEMBL356669,7.22,False,http://www.openphacts.org/units/Nanomolar,296609,=,1,True,=,,Kd,nM,,60,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,Kd,nM,UO_0000065,,60
51,,91671,[],CHEMBL658343,Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus,B,BAO_0000190,BAO_0000019,assay format,O=C(N[C@@H](COCc1ccccc1)C#N)[C@H](CC2CCCCC2)NC(=O)c3occc3,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '18.13', 'le': '0.34', 'lle': '4.11', 'sei': '7.36'}",CHEMBL153018,,CHEMBL153018,7.68,False,http://www.openphacts.org/units/Nanomolar,296588,=,1,True,=,,IC50,nM,,21,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,21
52,,91672,[],CHEMBL658345,Equilibrium dissociation constant determined using fluorescence based competitive binding assay towards Cathepsin S,B,BAO_0000034,BAO_0000357,single protein format,O=C(N[C@@H](COCc1ccccc1)C#N)[C@H](CC2CCCCC2)NC(=O)c3occc3,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '22.19', 'le': '0.41', 'lle': '5.83', 'sei': '9.01'}",CHEMBL153018,,CHEMBL153018,9.4,False,http://www.openphacts.org/units/Nanomolar,296588,=,1,True,=,,Kd,nM,,0.4,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,Kd,nM,UO_0000065,,0.4
53,,91673,[],CHEMBL658343,Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus,B,BAO_0000190,BAO_0000019,assay format,CC(C)[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](CCc2ccccc2)C#N,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '14.02', 'le': '0.26', 'lle': '3.53', 'sei': '5.53'}",CHEMBL357816,,CHEMBL357816,5.22,False,http://www.openphacts.org/units/Nanomolar,296611,=,1,True,=,,IC50,nM,,6000,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,6000
54,Not Determined,91674,[],CHEMBL658349,Equilibrium dissociation constant for Cathepsin S; ND is Not Determined,B,BAO_0000034,BAO_0000357,single protein format,CC(C)[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](CCc2ccccc2)C#N,,,CHEMBL1135569,J. Med. Chem.,2002,,CHEMBL357816,,CHEMBL357816,,False,,296611,,1,False,,,Kd,,,,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,Kd,,,,
55,,92345,[],CHEMBL659925,In vitro Inhibitory activity against Cathepsin S cysteine protease by using Cbz-Val-Arg-AMC,B,BAO_0000190,BAO_0000357,single protein format,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H]2[C@H]3OCCN3C2=O)OCc4ccccc4,,,CHEMBL1134985,Bioorg. Med. Chem. Lett.,2002,"{'bei': '15.55', 'le': '0.29', 'lle': '5.16', 'sei': '6.57'}",CHEMBL113761,,CHEMBL113761,6.37,False,http://www.openphacts.org/units/Nanomolar,217589,=,1,True,=,,IC50,nM,,430,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.43
56,,92741,[],CHEMBL658343,Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus,B,BAO_0000190,BAO_0000019,assay format,CC(C)(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](CCc2ccccc2)C#N,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '19.07', 'le': '0.36', 'lle': '5.17', 'sei': '8.09'}",CHEMBL348679,,CHEMBL348679,7.64,False,http://www.openphacts.org/units/Nanomolar,296600,=,1,True,=,,IC50,nM,,23,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,23
57,,92742,[],CHEMBL658345,Equilibrium dissociation constant determined using fluorescence based competitive binding assay towards Cathepsin S,B,BAO_0000034,BAO_0000357,single protein format,CC(C)(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](CCc2ccccc2)C#N,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '22.59', 'le': '0.43', 'lle': '6.58', 'sei': '9.58'}",CHEMBL348679,,CHEMBL348679,9.05,False,http://www.openphacts.org/units/Nanomolar,296600,=,1,True,=,,Kd,nM,,0.9,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,Kd,nM,UO_0000065,,0.9
58,,93388,[],CHEMBL659925,In vitro Inhibitory activity against Cathepsin S cysteine protease by using Cbz-Val-Arg-AMC,B,BAO_0000190,BAO_0000357,single protein format,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H]2[C@@H]3OCCN3C2=O)OCc4ccccc4,,,CHEMBL1134985,Bioorg. Med. Chem. Lett.,2002,"{'bei': '17.37', 'le': '0.32', 'lle': '5.9', 'sei': '7.34'}",CHEMBL115734,,CHEMBL115734,7.11,False,http://www.openphacts.org/units/Nanomolar,217585,=,1,True,=,,IC50,nM,,77,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,0.077
59,,94459,[],CHEMBL658353,Compound is evaluated for inhibitory potency against cathepsin S,B,BAO_0000192,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)N\C=C\S(=O)(=O)c2ccccc2)C(=O)NC(=O)NN3CCOCC3,,,CHEMBL1128689,J. Med. Chem.,1995,"{'bei': '14.05', 'le': '0.27', 'lle': '6.1', 'sei': '5.64'}",CHEMBL3142832,,CHEMBL3142832,8.23,False,http://www.openphacts.org/units/Nanomolar,204054,=,1,True,=,,Ki,nM,,5.9,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,Ki,uM,UO_0000065,,0.0059
60,,95443,[],CHEMBL658353,Compound is evaluated for inhibitory potency against cathepsin S,B,BAO_0000192,BAO_0000357,single protein format,O=C(NN1CCOCC1)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCc3ccccc3)N\C=C\S(=O)(=O)c4ccccc4,,,CHEMBL1128689,J. Med. Chem.,1995,"{'bei': '12.84', 'le': '0.25', 'lle': '5.64', 'sei': '5.45'}",CHEMBL3142835,,CHEMBL3142835,7.96,False,http://www.openphacts.org/units/Nanomolar,204053,=,1,True,=,,Ki,nM,,11,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,Ki,uM,UO_0000065,,0.011
61,,96534,[],CHEMBL658353,Compound is evaluated for inhibitory potency against cathepsin S,B,BAO_0000192,BAO_0000357,single protein format,O=C(NN1CCOCC1)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCc4ccccc4)N\C=C\S(=O)(=O)c5ccc6ccccc6c5,,,CHEMBL1128689,J. Med. Chem.,1995,"{'bei': '12.15', 'le': '0.23', 'lle': '4.11', 'sei': '5.99'}",CHEMBL3142836,,CHEMBL3142836,8.74,False,http://www.openphacts.org/units/Nanomolar,204055,=,1,True,=,,Ki,nM,,1.8,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,Ki,uM,UO_0000065,,0.0018
62,,96775,[],CHEMBL658343,Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus,B,BAO_0000190,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)C(C)C,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '18.04', 'le': '0.35', 'lle': '4.74', 'sei': '6.2'}",CHEMBL149687,,CHEMBL149687,5.85,False,http://www.openphacts.org/units/Nanomolar,296616,=,1,True,=,,IC50,nM,,1400,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,1400
63,,97777,[],CHEMBL658343,Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus,B,BAO_0000190,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NCCCc2ccccc2,,,CHEMBL1135569,J. Med. Chem.,2002,,CHEMBL434893,,CHEMBL434893,,False,http://www.openphacts.org/units/Nanomolar,296623,>,1,True,>,,IC50,nM,,28000,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,28000
64,Not Determined,97778,[],CHEMBL658349,Equilibrium dissociation constant for Cathepsin S; ND is Not Determined,B,BAO_0000034,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NCCCc2ccccc2,,,CHEMBL1135569,J. Med. Chem.,2002,,CHEMBL434893,,CHEMBL434893,,False,,296623,,1,False,,,Kd,,,,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,Kd,,,,
65,,97779,[],CHEMBL658343,Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus,B,BAO_0000190,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](Cc2ccccc2)C#N,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '18.49', 'le': '0.35', 'lle': '5.2', 'sei': '7.29'}",CHEMBL154808,,CHEMBL154808,6.89,False,http://www.openphacts.org/units/Nanomolar,296620,=,1,True,=,,IC50,nM,,130,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,130
66,,97780,[],CHEMBL658345,Equilibrium dissociation constant determined using fluorescence based competitive binding assay towards Cathepsin S,B,BAO_0000034,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](Cc2ccccc2)C#N,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '19.33', 'le': '0.36', 'lle': '5.51', 'sei': '7.62'}",CHEMBL154808,,CHEMBL154808,7.2,False,http://www.openphacts.org/units/Nanomolar,296620,=,1,True,=,,Kd,nM,,63,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,Kd,nM,UO_0000065,,63
67,,97781,[],CHEMBL658343,Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus,B,BAO_0000190,BAO_0000019,assay format,O=C(N[C@@H](COCc1ccccc1)C#N)[C@H](CC2CCCCC2)NC(=O)c3cccs3,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '18.88', 'le': '0.37', 'lle': '4.26', 'sei': '9.1'}",CHEMBL155560,,CHEMBL155560,8.3,False,http://www.openphacts.org/units/Nanomolar,296590,=,1,True,=,,IC50,nM,,5,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,5
68,,97782,[],CHEMBL658345,Equilibrium dissociation constant determined using fluorescence based competitive binding assay towards Cathepsin S,B,BAO_0000034,BAO_0000357,single protein format,O=C(N[C@@H](COCc1ccccc1)C#N)[C@H](CC2CCCCC2)NC(=O)c3cccs3,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '22.75', 'le': '0.44', 'lle': '5.96', 'sei': '10.96'}",CHEMBL155560,,CHEMBL155560,10,False,http://www.openphacts.org/units/Nanomolar,296590,=,1,True,=,,Kd,nM,,0.1,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,Kd,nM,UO_0000065,,0.1
69,,97783,[],CHEMBL658343,Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus,B,BAO_0000190,BAO_0000019,assay format,CCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)N1CCOCC1)C#N,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '21.84', 'le': '0.42', 'lle': '5.84', 'sei': '7.5'}",CHEMBL153166,,CHEMBL153166,7.09,False,http://www.openphacts.org/units/Nanomolar,296584,=,1,True,=,,IC50,nM,,82,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,82
70,,98796,[],CHEMBL658343,Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus,B,BAO_0000190,BAO_0000019,assay format,O=C(N[C@@H](COCc1ccccc1)C#N)[C@H](CC2CCCCC2)NC(=O)c3cnccn3,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '18.47', 'le': '0.34', 'lle': '5.28', 'sei': '6.88'}",CHEMBL153248,,CHEMBL153248,8.05,False,http://www.openphacts.org/units/Nanomolar,296587,=,1,True,=,,IC50,nM,,9,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,9
71,,98797,[],CHEMBL658345,Equilibrium dissociation constant determined using fluorescence based competitive binding assay towards Cathepsin S,B,BAO_0000034,BAO_0000357,single protein format,O=C(N[C@@H](COCc1ccccc1)C#N)[C@H](CC2CCCCC2)NC(=O)c3cnccn3,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '21.17', 'le': '0.39', 'lle': '6.45', 'sei': '7.88'}",CHEMBL153248,,CHEMBL153248,9.22,False,http://www.openphacts.org/units/Nanomolar,296587,=,1,True,=,,Kd,nM,,0.6,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,Kd,nM,UO_0000065,,0.6
72,,99676,[],CHEMBL658343,Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus,B,BAO_0000190,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](COCc2cccc(Cl)c2)C#N,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '18.41', 'le': '0.37', 'lle': '5.73', 'sei': '7.76'}",CHEMBL356167,,CHEMBL356167,8.05,False,http://www.openphacts.org/units/Nanomolar,296603,=,1,True,=,,IC50,nM,,9,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,9
73,,99677,[],CHEMBL658345,Equilibrium dissociation constant determined using fluorescence based competitive binding assay towards Cathepsin S,B,BAO_0000034,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](COCc2cccc(Cl)c2)C#N,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '21.29', 'le': '0.42', 'lle': '6.98', 'sei': '8.97'}",CHEMBL356167,,CHEMBL356167,9.3,False,http://www.openphacts.org/units/Nanomolar,296603,=,1,True,=,,Kd,nM,,0.5,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,Kd,nM,UO_0000065,,0.5
74,,99678,[],CHEMBL658343,Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus,B,BAO_0000190,BAO_0000019,assay format,Cc1ccccc1COC[C@H](NC(=O)[C@H](CC2CCCCC2)NC(=O)N3CCOCC3)C#N,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '17.86', 'le': '0.34', 'lle': '5.25', 'sei': '7.86'}",CHEMBL356442,,CHEMBL356442,8.15,False,http://www.openphacts.org/units/Nanomolar,296594,=,1,True,=,,IC50,nM,,7,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,7
75,,99679,[],CHEMBL658345,Equilibrium dissociation constant determined using fluorescence based competitive binding assay towards Cathepsin S,B,BAO_0000034,BAO_0000357,single protein format,Cc1ccccc1COC[C@H](NC(=O)[C@H](CC2CCCCC2)NC(=O)N3CCOCC3)C#N,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '21.9', 'le': '0.41', 'lle': '7.1', 'sei': '9.64'}",CHEMBL356442,,CHEMBL356442,10,False,http://www.openphacts.org/units/Nanomolar,296594,=,1,True,=,,Kd,nM,,0.1,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,Kd,nM,UO_0000065,,0.1
76,,99681,[],CHEMBL658343,Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus,B,BAO_0000190,BAO_0000019,assay format,CCCC[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](CCc2ccccc2)C#N,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '19.11', 'le': '0.36', 'lle': '5.16', 'sei': '7.82'}",CHEMBL150574,,CHEMBL150574,7.39,False,http://www.openphacts.org/units/Nanomolar,296612,=,1,True,=,,IC50,nM,,41,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,41
77,,99682,[],CHEMBL658345,Equilibrium dissociation constant determined using fluorescence based competitive binding assay towards Cathepsin S,B,BAO_0000034,BAO_0000357,single protein format,CCCC[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](CCc2ccccc2)C#N,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '20.82', 'le': '0.39', 'lle': '5.82', 'sei': '8.52'}",CHEMBL150574,,CHEMBL150574,8.05,False,http://www.openphacts.org/units/Nanomolar,296612,=,1,True,=,,Kd,nM,,9,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,Kd,nM,UO_0000065,,9
78,,100628,[],CHEMBL658343,Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus,B,BAO_0000190,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](C)C#N,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '23.11', 'le': '0.45', 'lle': '6.38', 'sei': '7.25'}",CHEMBL149736,,CHEMBL149736,6.85,False,http://www.openphacts.org/units/Nanomolar,296617,=,1,True,=,,IC50,nM,,142,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,142
79,Not Determined,100629,[],CHEMBL658349,Equilibrium dissociation constant for Cathepsin S; ND is Not Determined,B,BAO_0000034,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](C)C#N,,,CHEMBL1135569,J. Med. Chem.,2002,,CHEMBL149736,,CHEMBL149736,,False,,296617,,1,False,,,Kd,,,,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,Kd,,,,
80,,100630,[],CHEMBL658343,Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus,B,BAO_0000190,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NCC#C,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '14.26', 'le': '0.27', 'lle': '3.82', 'sei': '5.68'}",CHEMBL155102,,CHEMBL155102,4.01,False,http://www.openphacts.org/units/Nanomolar,296586,=,1,True,=,,IC50,nM,,97000,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,97000
81,Not Determined,100631,[],CHEMBL658349,Equilibrium dissociation constant for Cathepsin S; ND is Not Determined,B,BAO_0000034,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NCC#C,,,CHEMBL1135569,J. Med. Chem.,2002,,CHEMBL155102,,CHEMBL155102,,False,,296586,,1,False,,,Kd,,,,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,Kd,,,,
82,,100632,[],CHEMBL658343,Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus,B,BAO_0000190,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](CCc2ccccc2)CC#N,,,CHEMBL1135569,J. Med. Chem.,2002,,CHEMBL358695,,CHEMBL358695,,False,http://www.openphacts.org/units/Nanomolar,296585,>,1,True,>,,IC50,nM,,13000,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,13000
83,,100633,[],CHEMBL658345,Equilibrium dissociation constant determined using fluorescence based competitive binding assay towards Cathepsin S,B,BAO_0000034,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](CCc2ccccc2)CC#N,,,CHEMBL1135569,J. Med. Chem.,2002,,CHEMBL358695,,CHEMBL358695,,False,http://www.openphacts.org/units/Nanomolar,296585,>,1,True,>,,Kd,nM,,20000,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,Kd,nM,UO_0000065,,20000
84,,102773,[],CHEMBL658343,Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus,B,BAO_0000190,BAO_0000019,assay format,O=C(N[C@@H](CCc1ccccc1)C#N)[C@@H](NC(=O)N2CCOCC2)C3CCCCC3,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '17.15', 'le': '0.32', 'lle': '4.46', 'sei': '7.49'}",CHEMBL345502,,CHEMBL345502,7.08,False,http://www.openphacts.org/units/Nanomolar,296610,=,1,True,=,,IC50,nM,,84,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,84
85,,102774,[],CHEMBL658345,Equilibrium dissociation constant determined using fluorescence based competitive binding assay towards Cathepsin S,B,BAO_0000034,BAO_0000357,single protein format,O=C(N[C@@H](CCc1ccccc1)C#N)[C@@H](NC(=O)N2CCOCC2)C3CCCCC3,,,CHEMBL1135569,J. Med. Chem.,2002,"{'bei': '20.12', 'le': '0.38', 'lle': '5.68', 'sei': '8.79'}",CHEMBL345502,,CHEMBL345502,8.3,False,http://www.openphacts.org/units/Nanomolar,296610,=,1,True,=,,Kd,nM,,5,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,Kd,nM,UO_0000065,,5
86,,104735,[],CHEMBL658343,Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus,B,BAO_0000190,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C)CCc2ccccc2,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1135569,J. Med. Chem.,2002,,CHEMBL347747,,CHEMBL347747,,False,http://www.openphacts.org/units/Nanomolar,296622,>,1,True,>,,IC50,nM,,339000,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,339000
87,Not Determined,104736,[],CHEMBL658349,Equilibrium dissociation constant for Cathepsin S; ND is Not Determined,B,BAO_0000034,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C)CCc2ccccc2,,,CHEMBL1135569,J. Med. Chem.,2002,,CHEMBL347747,,CHEMBL347747,,False,,296622,,1,False,,,Kd,,,,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,Kd,,,,
88,,254583,[],CHEMBL656655,Concentration required to inhibit the enzyme cathepsin,B,BAO_0000192,BAO_0000357,single protein format,Cl.CCC[C@H](NC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)CC(C)C)C(=O)N[C@@H](CC2CCCCC2)C(=O)C(F)(F)CN,,,CHEMBL1126429,Bioorg. Med. Chem. Lett.,1992,"{'bei': '9.08', 'le': '0.18', 'lle': '1.73', 'sei': '3.87'}",CHEMBL555920,,CHEMBL1196099,5.4,False,http://www.openphacts.org/units/Nanomolar,310887,=,1,True,=,,Ki,nM,,4000,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,Ki,uM,UO_0000065,,4
89,,305266,[],CHEMBL658340,Inhibition of recombinant human cathepsin S in a fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2ccc(OCc3ccccc3)cc2)cc1,,,CHEMBL1135429,J. Med. Chem.,2002,"{'bei': '10.26', 'le': '0.19', 'lle': '0.37', 'sei': '5.66'}",CHEMBL77665,,CHEMBL77665,5.02,False,http://www.openphacts.org/units/Nanomolar,137343,=,1,True,=,,IC50,nM,,9500,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,uM,UO_0000065,,9.5
